4427:
1626628,3,2005-07-08
707303,5,2005-07-10
2366565,2,2005-07-11
1401310,5,2005-07-20
613501,5,2005-07-25
732618,4,2005-07-25
1277827,2,2005-07-31
1359983,3,2005-08-04
1761162,5,2005-08-22
1242432,4,2005-08-25
1295475,5,2005-08-30
1687222,5,2004-11-13
1296163,4,2004-11-14
689707,4,2004-11-30
998229,5,2004-12-02
519545,5,2004-12-11
1678038,5,2004-12-29
448870,5,2005-02-01
727449,5,2005-02-03
546578,5,2005-02-09
11203,5,2005-03-01
1009082,5,2005-03-08
1378111,5,2005-04-13
385640,5,2005-05-25
369341,5,2005-05-26
1087781,5,2005-06-06
1640419,4,2005-06-07
44317,5,2005-06-23
946314,3,2005-06-27
1689559,5,2005-06-27
1294425,4,2005-06-29
1068777,2,2005-06-30
1753259,5,2005-06-30
350592,4,2005-10-04
1530644,3,2005-11-06
1780909,4,2005-12-12
921293,4,2005-07-06
880039,5,2005-07-15
1213655,4,2004-12-05
568620,5,2005-08-02
256718,5,2005-08-22
837413,4,2005-08-29
989704,1,2004-11-20
2018877,4,2004-12-01
1661229,2,2004-12-01
2323694,5,2004-12-09
1645213,5,2004-12-14
1022388,5,2004-12-24
1263954,5,2004-12-29
1279385,5,2004-12-30
976596,3,2005-01-11
1287399,5,2005-01-24
2064195,5,2005-01-27
1254097,4,2005-02-03
759973,5,2005-02-10
1610065,5,2005-04-06
2245579,5,2005-04-28
1725187,5,2005-05-16
2551418,5,2005-06-04
2575392,5,2005-06-10
524654,5,2005-06-20
677522,1,2005-06-27
1636115,1,2005-07-01
305574,5,2005-10-09
1302277,5,2005-10-13
2252101,4,2005-11-17
1230594,3,2005-07-11
1933853,3,2005-07-11
2022154,5,2005-07-24
1045523,2,2005-08-09
2000775,4,2005-08-16
2551764,5,2005-09-06
1248029,4,2004-11-15
2521112,3,2004-11-16
860599,5,2004-11-18
908205,3,2005-01-19
414481,5,2005-01-27
2059284,4,2005-03-02
231110,3,2005-03-16
1703769,4,2005-04-03
1119970,5,2005-04-09
2253124,5,2005-05-26
160978,4,2005-05-26
680576,5,2005-06-07
1946590,5,2005-06-20
2207774,3,2005-06-21
595284,5,2005-06-26
2604063,5,2005-06-29
1489521,5,2005-09-19
310856,5,2005-10-17
399993,5,2005-11-14
1959707,4,2005-07-05
2007217,1,2005-07-06
397077,4,2004-10-05
2162424,4,2004-10-28
1422441,5,2004-11-02
2199258,4,2005-09-17
867241,5,2004-11-16
180314,5,2004-11-21
2424207,2,2004-11-24
2516004,4,2004-12-19
1626539,5,2004-12-21
2312045,5,2004-12-21
2438429,5,2004-12-21
488038,5,2004-12-29
2324407,3,2005-01-01
2096652,5,2005-01-06
1497241,5,2005-01-12
361407,5,2005-01-24
68251,5,2005-02-01
670896,5,2005-02-11
2394429,5,2005-02-13
2312349,3,2005-02-24
840382,5,2005-02-25
756559,5,2005-03-13
1654137,5,2005-03-24
1287146,4,2005-03-26
2134686,5,2005-04-18
506018,4,2005-04-20
2382575,5,2005-05-31
1872779,5,2005-06-14
312215,5,2005-06-30
2520694,5,2005-07-04
2320564,5,2005-10-11
1310250,4,2005-10-25
2595055,5,2005-07-05
1098265,5,2005-07-06
1492030,4,2005-07-13
460328,5,2005-07-23
845136,5,2005-07-26
1537477,5,2004-10-05
1773518,5,2004-11-08
2628763,5,2004-11-10
2612079,5,2004-11-12
2002276,5,2004-11-26
2048785,3,2004-11-29
1454357,4,2004-11-30
2061871,4,2004-12-17
328139,5,2004-12-20
995059,5,2004-12-20
2220238,5,2004-12-22
2174660,4,2004-12-27
1363756,4,2005-01-07
259348,5,2005-01-19
1575559,5,2005-01-21
579036,5,2005-01-31
1658094,4,2005-01-31
2160560,4,2005-02-15
1149604,5,2005-02-23
958104,5,2005-02-28
920368,5,2005-03-02
1365904,5,2005-03-02
415988,4,2005-04-27
1059071,4,2005-05-14
575207,5,2005-05-24
398016,5,2005-06-07
298401,5,2005-06-10
719347,5,2005-06-14
2184217,2,2005-06-20
575906,5,2005-06-29
1756658,3,2005-07-03
1696916,5,2005-10-12
