2944:
663806,5,2005-07-07
2098867,5,2005-07-12
66358,4,2005-07-16
716091,5,2005-07-18
1880037,4,2005-07-18
25382,4,2005-07-26
1166661,5,2005-07-26
2366007,3,2005-07-27
592921,4,2005-07-28
244820,5,2005-08-09
573364,3,2005-08-17
1789215,5,2005-08-31
1174530,4,2005-05-17
1765381,3,2005-06-05
546578,3,2005-06-06
1744889,4,2005-06-06
1205593,5,2005-06-07
1593853,4,2005-06-13
1640419,4,2005-06-13
2014531,4,2005-06-21
1428688,4,2005-07-01
698478,3,2005-07-02
2366565,4,2005-09-10
114993,3,2005-09-20
1057835,4,2005-10-07
1945809,4,2005-10-10
1989800,5,2005-10-17
659836,4,2005-10-20
2609746,4,2005-11-08
2565487,4,2005-11-28
810926,5,2005-12-06
1172232,4,2005-12-14
568620,4,2005-07-26
2434606,3,2005-07-29
1867372,4,2005-08-02
1491331,5,2005-08-19
805261,4,2005-03-29
326587,4,2005-05-05
1409354,5,2005-05-26
105942,5,2005-06-10
723011,4,2005-06-10
1174811,4,2005-06-10
2382710,4,2005-06-17
697600,3,2005-06-18
370892,5,2005-06-23
327122,4,2005-06-27
1871338,4,2005-09-20
1755092,4,2005-09-23
1938950,2,2005-09-28
1094404,4,2005-10-01
1636115,4,2005-10-04
1502634,4,2005-10-23
1119513,2,2005-10-25
1956280,5,2005-10-25
1694062,5,2005-10-25
295983,5,2005-11-14
1789551,4,2005-11-15
475662,5,2005-12-03
1081252,4,2005-12-10
454801,4,2005-12-14
1976152,5,2005-12-18
1845836,5,2005-12-29
317823,4,2005-07-13
1348118,5,2005-07-15
429382,4,2005-07-18
1306710,4,2005-07-28
2567172,5,2005-08-04
994661,4,2005-08-08
2363911,4,2005-08-08
1816366,3,2005-08-12
22037,4,2005-08-19
2472174,4,2005-08-21
1745608,3,2005-10-07
1380643,3,2005-08-31
807156,3,2005-09-01
2482518,5,2005-05-13
79017,4,2005-05-17
603277,3,2005-06-07
2287590,4,2005-06-25
595284,5,2005-06-26
984874,4,2005-09-10
803945,4,2005-09-12
2231930,4,2005-09-23
2205987,5,2005-09-23
1240116,5,2005-10-25
652121,2,2005-10-28
202322,3,2005-11-01
442572,4,2005-12-12
204666,4,2005-12-20
1949239,4,2005-07-06
961779,5,2005-07-08
2345031,2,2005-07-08
1213587,4,2005-07-12
1497241,4,2005-08-07
1631724,4,2005-09-01
774651,2,2005-09-04
1620735,4,2005-04-28
304116,5,2005-06-21
1049643,5,2005-06-26
160600,4,2005-06-26
419746,5,2005-06-27
2050555,4,2005-06-29
2445685,3,2005-07-05
388547,5,2005-09-12
518404,5,2005-09-20
2605439,3,2005-10-20
2259898,4,2005-10-27
221162,4,2005-10-30
1735827,3,2005-11-10
1977925,3,2005-11-30
2025375,4,2005-07-05
44734,5,2005-07-07
387963,5,2005-07-10
1363756,4,2005-07-11
756136,3,2005-07-19
2023755,4,2005-07-20
2242958,3,2005-07-22
2430816,5,2005-07-27
575915,4,2005-07-27
567866,4,2005-08-14
2285713,5,2005-08-29
623302,4,2005-08-29
1424200,5,2005-08-29
1599336,5,2005-08-30
152285,4,2005-09-03
827096,5,2005-05-08
641565,4,2005-05-19
489962,4,2005-06-03
958382,5,2005-06-06
2431350,5,2005-06-08
131329,4,2005-06-14
864618,3,2005-06-27
2413942,3,2005-07-01
116380,5,2005-09-07
2206777,4,2005-09-11
2235414,3,2005-09-13
621640,1,2005-10-11
1988323,4,2005-10-14
2532881,3,2005-10-16
1842484,4,2005-10-20
2058124,5,2005-11-01
1978576,5,2005-11-03
1991545,4,2005-11-15
1128024,4,2005-11-15
815302,3,2005-11-17
1264359,4,2005-11-22
2297863,4,2005-11-27
2012897,5,2005-11-29
2002276,4,2005-12-24
1944180,3,2005-12-28
1523714,5,2005-12-29
1640558,5,2005-07-08
922922,5,2005-07-12
1267394,3,2001-01-02
675390,3,2000-12-15
463638,4,2005-07-16
1658010,5,2005-07-25
1116377,4,2005-08-01
1752638,4,2005-08-08
1989892,5,2005-08-09
1594170,4,2005-08-14
2459089,3,2005-08-28
1113647,3,2005-06-17
2123669,4,2005-06-21
1678976,4,2005-09-10
2512373,4,2005-09-27
1771516,4,2005-09-30
1016851,5,2005-10-03
961686,5,2005-10-05
1445871,1,2005-10-08
609262,5,2005-10-21
276860,1,2005-11-29
19106,5,2005-12-11
1051197,3,2005-07-05
360923,3,2005-07-07
1733733,4,2005-07-08
2262263,4,2005-07-17
113549,4,2005-07-21
104851,2,2005-08-01
973501,3,2005-08-06
940556,5,2005-08-10
1862321,4,2005-08-14
59100,1,2005-08-21
2342854,4,2005-08-22
149028,2,2005-05-12
369963,4,2005-05-26
1517471,4,2005-06-06
29000,3,2005-06-06
2020098,4,2005-06-16
2097995,4,2005-06-17
2565719,4,2005-06-18
2621355,3,2005-06-22
1045129,3,2005-09-10
145032,5,2005-09-17
2176506,4,2005-09-23
202168,3,2005-09-23
771179,5,2005-09-27
1368659,4,2005-10-10
818127,4,2005-10-13
1222839,3,2005-10-17
447407,2,2005-10-18
871687,3,2005-10-24
1458666,3,2005-11-02
1379726,4,2005-11-21
759213,5,2005-07-05
513053,4,2005-07-11
2064033,4,2005-07-27
2155399,4,2005-07-28
533903,5,2005-07-31
2103154,5,2005-08-01
2443940,5,2005-08-02
81812,4,2005-08-03
1435983,4,2005-08-03
1525381,3,2005-08-05
2100615,3,2005-08-16
1440969,1,2005-08-26
1193999,3,2005-04-23
1432537,5,2005-05-20
2544364,4,2005-05-23
2504146,4,2005-05-25
847322,4,2005-06-06
1203600,3,2005-06-07
303948,4,2005-06-08
545787,4,2005-06-15
963962,4,2005-06-19
923084,4,2005-09-14
584078,4,2005-09-15
1110418,5,2005-10-03
1463962,3,2005-10-14
1893356,5,2005-10-20
576408,5,2005-11-05
693720,5,2005-11-08
1298256,5,2005-11-08
1257103,3,2005-11-11
1812334,4,2005-11-17
1452752,5,2005-12-11
1617168,3,2005-12-26
1919258,4,2005-07-05
437680,4,2005-07-06
824262,4,2005-07-08
462685,5,2005-07-08
1555820,5,2005-07-12
759371,4,2005-07-15
107840,4,2005-07-15
699239,5,2005-07-18
168577,4,2005-07-23
1800367,5,2005-07-24
895757,5,2005-07-25
806815,4,2005-07-27
1277858,3,2005-08-13
705828,5,2005-08-23
457876,4,2005-08-26
1955706,5,2005-08-26
1206843,5,2005-08-29
906817,5,2005-09-06
1794015,4,2005-04-06
46515,5,2005-05-24
1474084,4,2005-06-09
289162,4,2005-06-21
2426647,4,2005-06-22
2433247,5,2005-06-27
1448191,2,2005-10-05
421794,4,2005-10-06
810595,3,2005-10-08
575094,5,2005-10-12
650947,5,2005-10-20
753461,4,2005-10-25
1058639,4,2005-11-01
1289196,5,2005-11-01
134676,4,2005-11-09
2104526,3,2005-11-12
1918652,4,2005-12-14
1645535,3,2005-12-24
1597271,5,2005-12-31
2509588,2,2005-07-06
697010,4,2005-07-12
627082,4,2005-07-17
2246664,5,2005-08-08
954973,4,2005-08-12
1145640,5,2005-08-16
2531788,4,2005-08-20
2199415,4,2005-08-24
2596383,4,2005-08-26
1048939,3,2005-08-26
1666084,5,2005-08-30
1227322,1,2005-05-20
379253,4,2005-06-03
1053681,5,2005-06-06
2554745,5,2005-06-06
2585605,4,2005-06-11
321404,2,2005-06-20
1990523,4,2005-06-21
2387904,3,2005-06-28
1731838,3,2005-09-17
1756597,3,2005-09-26
1244314,4,2005-10-03
520884,4,2005-10-10
1938019,4,2005-12-06
1308058,4,2005-12-27
1573664,1,2005-07-22
1654627,3,2005-07-26
2244834,5,2005-07-31
2346447,4,2005-07-31
484142,4,2005-08-04
846239,4,2005-08-21
1692007,3,2005-08-22
502142,4,2005-08-22
1221507,5,2005-08-29
1408822,4,2005-08-31
565666,4,2005-06-06
1849945,5,2005-06-06
483077,4,2005-06-07
820785,3,2005-06-07
1688990,4,2005-06-14
1632290,4,2005-06-26
1594764,3,2005-07-02
2376954,4,2005-09-06
719833,4,2005-09-22
594525,5,2005-09-28
673258,3,2005-10-06
909663,4,2005-10-15
111163,5,2005-10-17
242429,4,2005-11-03
1384113,3,2005-11-14
1949759,3,2005-11-18
882552,3,2005-11-20
549515,4,2005-11-30
763570,4,2005-12-13
33330,5,2005-12-15
2475844,4,2005-07-05
1038586,5,2005-07-26
1823259,4,2005-08-10
67313,2,2005-08-15
189659,5,2005-08-15
964493,4,2005-08-16
1580049,4,2005-08-22
1825049,4,2005-08-26
367976,4,2005-08-28
937245,5,2005-05-15
57076,4,2005-06-07
1130826,3,2005-06-11
2289283,4,2005-06-14
826336,3,2005-06-16
1468160,3,2005-06-16
786312,3,2005-06-19
1142267,5,2005-06-21
2566190,5,2005-09-13
2176873,5,2005-09-17
1067223,4,2005-09-25
621895,5,2005-09-29
284919,4,2005-10-07
2073205,4,2005-10-13
1820058,5,2005-10-27
1373992,5,2005-11-26
1314463,4,2005-12-27
1484015,5,2005-07-05
1197064,5,2005-07-08
2473032,5,2005-07-08
1179117,2,2005-07-11
1434877,5,2005-07-13
2267788,4,2005-07-18
578525,5,2005-07-22
1608989,3,2005-08-09
2433578,3,2005-08-12
1411989,4,2005-08-19
1210900,5,2005-08-19
1575680,5,2005-09-09
2541939,4,2005-04-29
1418978,5,2005-05-31
2208806,4,2005-06-07
965577,3,2005-06-07
2062997,3,2005-06-13
8753,3,2005-06-21
2463530,3,2005-06-22
981917,3,2005-06-26
1893856,5,2005-07-05
2340118,4,2005-09-11
501561,4,2005-10-03
2430867,3,2005-10-24
339107,5,2005-10-26
2510459,5,2005-10-27
281759,4,2005-11-12
2236040,2,2005-11-14
697025,4,2005-11-22
2366223,4,2005-11-27
1877080,3,2005-11-28
2627263,3,2005-12-23
1380974,4,2005-07-11
267176,4,2005-07-15
356731,4,2005-07-19
2314776,5,2005-07-23
2072798,4,2005-07-23
370346,5,2005-07-24
2366931,5,2005-08-17
738080,4,2005-08-24
1822703,5,2005-08-25
1763788,4,2005-08-28
2598561,4,2005-08-28
1284991,4,2005-08-29
1938037,4,2005-09-04
2000951,5,2005-09-10
1097327,5,2005-03-24
1002367,5,2005-03-27
570414,4,2005-05-02
787569,5,2005-05-12
1908630,5,2005-06-01
1954032,5,2005-06-06
1154287,4,2005-06-07
60303,5,2005-06-28
1912348,5,2005-09-20
84645,5,2005-09-26
178032,5,2005-09-28
404525,5,2005-09-30
728929,4,2005-10-04
2502423,5,2005-10-18
230890,5,2005-10-23
1333091,4,2005-11-06
1694452,5,2005-11-09
372293,4,2005-11-26
1229795,3,2005-11-28
11795,5,2005-12-14
1100170,5,2005-12-18
2633981,5,2005-07-05
1621385,4,2005-07-16
164973,4,2005-07-19
1094517,4,2005-07-21
2179904,4,2005-07-25
692268,5,2005-07-26
2149167,2,2005-07-28
193416,3,2005-08-02
328364,2,2005-08-03
2001195,5,2005-08-08
2141661,1,2005-08-09
1065191,3,2005-08-11
874550,4,2005-08-14
647216,4,2005-08-15
1637761,4,2005-03-26
1085863,4,2005-04-08
1733406,4,2005-06-06
401047,2,2005-06-15
310400,5,2005-06-16
1650068,5,2005-09-23
1162793,4,2005-09-30
855146,3,2005-10-06
1412398,5,2005-10-07
2563849,4,2005-10-10
2035079,4,2005-10-12
2362978,4,2005-10-19
1751426,4,2005-10-20
711031,3,2005-11-13
2059967,3,2005-11-17
2358420,5,2005-11-28
2194859,2,2005-12-19
211976,2,2005-07-09
2288727,4,2005-07-18
816905,5,2005-07-24
2015942,5,2005-07-27
1988766,1,2005-08-11
1068096,4,2005-08-14
2647871,5,2005-08-24
797334,3,2005-08-29
424851,4,2005-09-01
602611,4,2005-03-31
1319449,5,2005-05-18
719183,5,2005-05-22
1784150,1,2005-06-06
2300862,4,2005-06-07
1092775,3,2005-06-07
466170,3,2005-06-18
2127908,4,2005-06-20
1259356,3,2005-06-23
2365430,4,2005-06-28
146078,4,2005-06-29
2364018,4,2005-07-03
741587,4,2005-07-03
2560708,4,2005-09-18
1117619,5,2005-09-29
1690024,4,2005-09-29
247239,3,2005-09-30
2426064,3,2005-09-30
1244392,4,2005-10-01
1826303,5,2005-10-13
1526803,5,2005-10-14
530740,4,2005-10-24
1837827,1,2005-10-29
1677224,4,2005-11-10
1715829,3,2005-11-12
1553047,3,2005-11-27
2145441,4,2005-07-08
10016,4,2005-07-11
1891024,4,2005-08-01
2299784,4,2005-08-13
2071995,4,2005-08-17
691333,4,2005-08-19
1892457,4,2005-08-23
1450406,5,2005-08-24
875956,4,2005-08-29
704050,4,2005-08-31
2433847,5,2005-09-01
630153,4,2005-05-21
140351,5,2005-05-24
1115632,4,2005-06-16
1814136,4,2005-06-20
79520,5,2005-06-20
1380900,5,2005-06-21
1656291,4,2005-06-27
1493758,4,2005-07-04
618208,5,2005-09-08
1309838,5,2005-09-11
2124919,4,2005-09-13
540709,3,2005-09-14
2401568,4,2005-09-26
1137287,4,2005-10-14
1344143,5,2005-10-19
1289881,4,2005-11-01
1253349,4,2005-11-03
1878144,4,2005-11-03
921181,4,2005-11-08
2426984,1,2005-12-20
1825699,5,2005-12-23
821883,5,2005-12-29
2271907,4,2005-07-05
629719,5,2005-07-07
1712972,4,2005-07-21
663191,3,2005-07-31
747312,4,2005-08-03
327693,5,2005-08-03
2416491,3,2005-08-04
1235769,3,2005-08-07
1919770,4,2005-08-16
110710,5,2005-08-17
2043555,3,2005-08-19
1317996,3,2005-08-24
767884,4,2005-08-29
1740700,4,2005-09-06
1749238,4,2005-05-09
392151,5,2005-06-07
798966,5,2005-06-24
300974,3,2005-06-27
2432015,5,2005-06-28
2265877,4,2005-09-12
1397882,1,2005-09-26
329751,5,2005-09-28
1506801,4,2005-10-02
1275550,5,2005-10-03
29231,4,2005-10-05
2329535,3,2005-10-21
487558,4,2005-11-08
1762240,5,2005-11-29
717542,3,2005-07-10
183237,4,2005-07-11
1227602,5,2005-07-17
2329724,4,2005-07-17
688590,3,2005-07-20
1608757,4,2005-08-04
1834395,4,2005-08-06
1646693,5,2005-08-18
2515643,4,2005-08-21
300657,4,2005-09-06
267395,5,2005-05-31
2050757,5,2005-06-06
1252011,4,2005-06-07
1441559,4,2005-06-07
1859142,4,2005-06-07
1810840,5,2005-06-20
1094702,4,2005-06-24
1231207,5,2005-06-25
1053954,4,2005-07-01
2297641,4,2005-09-19
2531319,4,2005-10-02
677314,4,2005-10-17
878700,5,2005-10-21
1719457,4,2005-10-24
2607914,4,2005-11-02
918068,4,2005-11-08
1264877,5,2005-11-13
1558947,5,2005-11-21
1371121,4,2005-12-09
23421,4,2005-12-31
1652711,5,2005-07-07
145615,4,2005-07-07
604718,5,2005-07-10
737704,4,2005-07-20
276411,5,2005-08-12
2373995,3,2005-08-17
253918,4,2005-08-23
782482,4,2005-05-20
2074813,3,2005-06-08
2401585,4,2005-06-12
2243587,4,2005-06-22
512633,3,2005-06-28
2036122,4,2005-06-30
1508629,4,2005-06-30
684013,3,2005-09-10
536478,3,2005-10-07
1341523,5,2005-10-20
1075615,5,2005-11-16
1490576,5,2005-11-21
145373,4,2005-11-28
247999,4,2005-11-29
234815,5,2005-12-26
2357013,3,2005-12-28
1275842,5,2005-12-31
2604976,4,2005-07-05
174580,5,2005-07-07
213541,4,2005-07-08
1220431,3,2005-07-11
1488726,3,2005-07-12
272140,5,2005-07-13
2002542,4,2005-07-14
1267158,4,2005-07-18
1011293,3,2005-08-01
1537385,4,2005-08-16
2169446,5,2005-08-20
383695,4,2005-08-23
1103054,5,2005-08-30
1881911,5,2005-08-30
2224205,3,2005-09-04
1449107,4,2005-04-06
2036637,4,2005-07-01
234535,5,2005-04-13
1405343,5,2005-06-10
682803,4,2005-06-25
382286,4,2005-06-28
1977612,4,2005-07-01
1751245,4,2005-07-01
229617,1,2005-07-02
2425195,4,2005-09-08
107871,5,2005-10-06
669445,3,2005-10-10
128941,4,2005-10-12
648344,5,2005-10-22
1442364,4,2005-10-27
113867,4,2005-11-15
77457,3,2005-12-01
778033,5,2005-12-15
926995,5,2005-12-23
1491667,5,2005-07-09
1505988,5,2005-07-09
77333,4,2005-07-20
1867247,3,2005-07-29
1532260,5,2005-08-08
2357136,5,2005-08-11
230929,4,2005-08-14
1927580,3,2005-06-07
2249626,4,2005-06-07
517851,4,2005-06-07
652099,2,2005-06-15
1407746,4,2005-06-26
1253400,5,2005-09-10
449479,5,2005-09-28
1698958,5,2005-10-10
1183701,5,2005-10-13
2353991,5,2005-10-20
394436,3,2005-10-31
2043085,4,2005-11-09
1661414,3,2005-11-13
275295,4,2005-11-13
2620861,4,2005-11-29
463712,5,2005-12-09
1687191,5,2005-12-13
489659,5,2005-12-25
1283633,4,2005-12-27
1258694,5,2005-12-31
2162539,5,2005-07-07
546941,5,2005-07-08
884032,5,2005-07-08
1472571,4,2005-07-12
1634668,4,2005-07-13
436122,3,2005-07-15
220627,4,2005-07-19
1192313,4,2005-07-20
248151,4,2005-07-24
750313,5,2005-08-19
2640203,5,2005-08-20
409968,4,2005-08-21
2605895,3,2005-08-26
2179355,5,2005-09-01
1700252,4,2005-09-02
2556305,4,2005-05-10
2527667,3,2005-05-19
2201323,5,2005-05-23
1658953,5,2005-06-07
492993,5,2005-06-07
2554605,4,2005-06-07
2334536,4,2005-06-17
865944,5,2005-09-09
416214,4,2005-09-11
2036346,4,2005-09-19
2278960,5,2005-09-22
2444438,4,2005-09-26
1462959,5,2005-10-11
2177183,3,2005-10-28
40233,3,2005-11-22
455884,5,2005-12-01
152661,3,2005-12-14
2172829,4,2005-07-05
1452529,5,2005-07-20
1018379,2,2005-07-25
1718511,3,2005-07-25
1389451,4,2005-07-28
1897862,5,2005-08-05
2262375,5,2005-08-11
1231889,3,2005-08-14
1833866,4,2005-08-16
2259050,4,2005-08-20
2291727,5,2005-08-23
1566876,5,2005-08-23
1990316,3,2005-08-23
2526173,5,2005-08-23
2095263,4,2005-03-28
336699,4,2005-06-08
2467199,5,2005-06-17
269554,4,2005-06-22
319137,5,2005-06-24
22663,4,2005-06-24
2239825,4,2005-06-26
2107438,4,2005-06-28
1217714,3,2005-07-01
1062351,3,2005-09-13
2518968,3,2005-09-15
1272942,3,2005-09-27
1737384,3,2005-10-01
629358,5,2005-10-07
141148,4,2005-10-13
2333435,3,2005-10-14
79032,3,2005-10-25
199769,4,2005-10-25
1536171,3,2005-10-25
755584,4,2005-11-06
2180451,4,2005-11-11
1112234,5,2005-11-19
1921303,4,2005-12-12
1504360,5,2005-12-16
214018,4,2005-12-23
727242,1,2005-07-05
434567,5,2005-07-06
1351589,4,2005-07-12
746637,2,2005-07-25
2453729,4,2005-07-27
2543679,4,2005-08-05
1654255,4,2005-08-09
938804,4,2005-08-12
1796217,4,2005-08-13
711491,4,2005-08-23
1439160,4,2005-05-18
1818280,5,2005-05-31
583628,3,2005-06-06
432851,5,2005-06-07
187896,5,2005-06-07
259798,4,2005-06-07
428168,4,2005-06-08
581199,4,2005-06-15
