2735:
1987434,3,2005-07-13
1116838,5,2005-07-16
2201376,5,2005-07-21
1753259,5,2005-07-21
2492142,4,2005-07-23
175214,4,2005-08-01
592921,5,2005-08-04
1945809,3,2005-08-08
113878,5,2005-08-20
779760,3,2005-08-25
1242432,5,2005-08-25
1296163,3,2004-11-14
1905780,5,2004-11-19
1907667,4,2004-11-29
1109700,4,2004-12-03
2520143,4,2004-12-09
1332360,3,2004-12-10
2104214,5,2004-12-27
1091832,5,2005-01-01
1744889,1,2005-01-05
160977,5,2005-01-08
121910,4,2005-01-10
903692,3,2005-01-12
1401310,3,2005-03-04
754082,5,2005-03-19
2112389,5,2005-04-06
1032502,4,2005-04-03
2050416,4,2005-04-03
1282997,5,2005-04-10
1033508,4,2005-05-23
573364,4,2005-05-24
705162,3,2005-05-24
2615678,4,2005-05-28
717618,5,2005-06-14
95372,4,2005-06-30
335395,4,2005-09-12
759018,5,2005-10-12
1780909,3,2005-12-06
2263006,4,2005-10-16
1360577,5,2005-10-17
2380973,4,2005-11-16
888595,4,2005-11-22
864303,2,2005-11-23
962487,5,2005-12-24
823613,4,2005-12-29
306466,3,2002-10-18
844736,4,2002-10-27
1892917,2,2003-06-17
2433426,3,2004-04-12
652964,5,2004-09-22
2452654,5,2005-07-06
1916231,5,2005-07-06
481668,3,2005-07-12
1855457,4,2005-07-13
1862650,5,2005-07-22
2584177,4,2004-11-27
2276070,4,2005-08-11
1129525,4,2005-08-13
568620,1,2005-08-17
2342952,5,2004-11-10
408856,4,2004-11-28
14690,4,2004-11-29
717606,5,2004-11-30
1388502,5,2004-11-30
2315451,4,2004-12-07
1811019,4,2004-12-28
2498427,4,2004-12-30
441324,4,2005-01-19
101930,3,2005-01-27
610692,5,2005-02-01
1838706,5,2005-02-06
1169433,5,2005-03-26
97704,5,2005-04-06
819870,2,2005-04-06
2061241,5,2005-04-07
2586623,3,2005-04-16
135348,4,2005-04-26
2118871,4,2005-05-14
2105699,4,2005-05-15
76176,5,2005-05-23
2455594,3,2005-05-25
1623132,4,2005-06-03
2067779,5,2005-06-06
1646405,5,2005-06-09
914508,5,2005-06-13
817251,3,2005-06-17
1759074,1,2005-09-09
2209931,3,2005-09-11
1093403,2,2005-10-17
1871287,4,2005-10-26
893988,3,2005-11-02
161299,4,2005-11-15
984992,2,2005-11-17
1951132,3,2005-11-18
889868,4,2005-12-13
256718,3,2004-09-23
1755946,5,2005-07-09
2253124,5,2004-12-05
1782010,5,2005-07-17
93349,4,2005-07-18
1727498,5,2004-12-05
92056,3,2005-07-22
1103515,4,2005-07-24
23061,5,2005-08-02
1849791,5,2005-08-16
2441688,5,2005-08-17
1248029,5,2004-10-02
2642212,5,2004-10-21
997772,3,2004-10-27
2625420,2,2004-11-03
2503887,5,2004-11-09
908205,4,2004-11-10
376949,4,2004-12-08
1212752,3,2004-12-13
2620652,4,2004-12-25
1221111,3,2004-12-28
285547,4,2005-01-02
2343417,4,2005-01-06
2201696,3,2005-01-10
1840783,5,2005-01-19
2164153,4,2005-01-19
769839,4,2005-01-28
1004708,5,2005-03-13
2424721,4,2005-04-01
843246,4,2005-05-03
1744006,5,2005-05-09
1875019,4,2005-05-17
1413031,3,2005-05-23
2179335,5,2005-05-25
2551764,5,2005-09-27
2613617,5,2005-10-03
520465,2,2005-10-09
153902,3,2005-10-17
2398116,3,2005-10-18
12876,5,2005-10-28
1369390,5,2005-11-13
835624,4,2005-11-18
1892380,2,2005-11-26
2542301,4,2005-12-04
2151465,3,2005-12-07
932596,4,2005-12-12
934677,5,2005-12-20
2287590,3,2002-11-03
1738507,4,2003-03-20
1574266,5,2004-04-07
2648502,5,2003-05-18
1579371,4,2004-06-04
209200,3,2003-05-30
1512547,3,2003-11-24
13620,5,2005-07-11
2469324,4,2005-07-18
2026560,4,2005-07-22
570932,1,2005-07-26
2574246,4,2005-07-27
1074388,5,2005-07-29
457005,4,2005-08-03
307505,3,2005-08-14
606684,4,2005-09-06
2064672,5,2004-10-12
397077,4,2004-10-12
1192830,3,2004-10-13
2633479,5,2004-11-16
180314,3,2004-11-21
1013438,4,2004-12-02
1276473,4,2004-12-19
827478,5,2004-12-22
2020735,3,2005-01-19
1921624,3,2005-01-24
493356,4,2005-03-22
2367478,3,2005-04-06
2162424,4,2005-12-22
2001983,4,2005-04-09
614481,4,2005-04-14
687379,4,2005-05-03
2199258,4,2005-05-09
2524741,2,2005-05-11
1409469,5,2005-05-23
1712923,5,2005-05-26
238401,4,2005-06-04
252207,3,2005-06-16
2610157,2,2005-09-19
1393360,4,2005-10-02
1951144,2,2005-10-16
1310250,4,2005-10-25
2557435,5,2005-10-26
2312992,4,2005-11-18
2309963,5,2005-11-20
588513,5,2005-11-29
1406872,5,2005-12-18
12451,5,2005-12-24
25623,4,2000-07-29
1216387,2,2003-11-20
1372581,5,2003-11-05
1723799,3,2003-05-17
1384263,4,2003-12-03
1143102,4,2004-07-01
772278,5,2004-05-10
763309,5,2004-08-07
1910767,5,2005-07-08
2563204,3,2005-07-11
1417435,5,2005-07-18
1550265,4,2005-07-19
1977959,5,2004-09-09
575915,4,2005-07-27
2253669,4,2005-08-30
483483,4,2004-11-09
2570542,5,2004-11-16
140067,5,2004-11-19
665030,3,2004-11-29
2220846,5,2004-12-06
268148,3,2004-12-09
1205526,5,2004-12-15
2601453,4,2004-12-30
1984086,5,2005-01-11
2234460,3,2005-01-19
259348,3,2005-01-19
2459804,3,2005-02-02
958382,4,2005-02-22
2048785,3,2005-03-19
2464076,5,2005-03-27
1245752,4,2005-03-28
1481142,3,2005-05-01
2568401,4,2005-05-03
2469215,4,2005-05-06
38677,4,2005-05-07
2645579,4,2005-05-08
2393477,5,2005-06-26
1873215,4,2005-09-08
2235414,5,2005-09-12
1920610,4,2005-10-04
1981203,5,2005-10-04
621640,5,2005-10-11
1448774,2,2005-10-11
241801,4,2005-10-18
250927,4,2005-10-21
370450,5,2005-10-23
1953537,4,2005-11-06
1459471,5,2005-12-07
467436,3,2005-12-17
2257979,5,2005-12-27
387693,2,2005-12-30
913713,3,2003-11-20
2439795,5,2002-11-24
1978576,4,2004-05-07
1471026,2,2003-07-24
1773518,4,2004-09-02
2620590,5,2005-07-07
1554601,4,2005-07-12
106774,3,2005-07-18
327179,5,2005-07-19
205094,3,2005-07-25
472425,4,2005-08-02
2412160,4,2005-08-08
2613819,4,2005-08-11
648680,4,2005-08-21
1052128,3,2005-08-25
1037088,3,2004-10-15
1640558,3,2004-10-18
2205932,5,2004-11-07
1113647,3,2004-11-09
2542972,5,2004-11-09
160563,3,2004-11-13
1309625,5,2004-11-21
2294267,3,2004-12-02
1900854,5,2004-12-06
1855193,4,2004-12-09
1507905,5,2004-12-10
1496187,4,2004-12-24
1451137,2,2004-12-27
1311690,5,2005-01-09
1825229,4,2005-01-19
1626660,5,2005-01-20
553650,5,2005-02-05
400698,5,2005-02-09
322178,1,2005-02-21
2168178,4,2005-03-21
288090,4,2005-03-26
1258602,4,2005-04-15
973476,4,2005-04-19
1521648,5,2005-05-10
387744,4,2005-05-26
1361687,3,2005-06-17
1277391,5,2005-06-25
2533515,5,2005-06-26
756316,3,2005-06-27
1128484,3,2005-06-28
786415,5,2005-09-05
511234,4,2005-09-07
1163029,3,2005-09-12
1587420,5,2005-10-04
1624795,5,2005-10-14
1065172,3,2005-10-16
1579934,5,2005-11-01
2043617,2,2005-11-13
2141703,4,2005-12-05
276860,4,2005-12-30
1519073,1,2001-01-07
1060407,4,2004-01-28
647542,5,2004-05-03
835771,3,2005-07-05
1498586,3,2005-07-10
316851,4,2005-07-13
2543231,3,2005-07-20
995885,5,2005-07-21
2251646,5,2005-07-24
694422,5,2005-07-29
1598990,4,2005-07-30
2470940,3,2005-08-02
2069123,4,2005-08-05
731870,5,2005-08-09
1640631,5,2005-08-18
787003,4,2004-10-03
561733,5,2004-12-03
821329,5,2004-12-07
871687,3,2004-12-15
1954341,4,2004-12-27
2416619,3,2005-01-07
2160787,3,2005-01-10
253214,5,2005-01-27
1906255,3,2005-02-01
810678,3,2005-02-08
1523159,3,2005-03-21
796367,4,2005-04-01
1089070,1,2005-05-03
549440,2,2005-06-16
244079,5,2005-06-29
1348148,5,2005-09-07
2490767,3,2005-09-23
782660,4,2005-09-29
1503368,3,2005-10-05
1183357,1,2005-10-17
1361440,5,2005-10-18
788769,4,2005-10-18
1458666,3,2005-11-02
88564,3,2005-11-04
2403458,5,2003-06-18
2434006,5,2003-07-17
826921,4,2004-08-16
847545,4,2003-12-10
2556008,1,2004-08-18
396567,5,2005-12-12
631387,5,2005-07-05
105230,3,2005-07-23
941624,5,2005-07-25
2175334,2,2005-08-15
1012347,3,2005-08-16
932186,5,2005-08-23
763452,3,2005-08-25
1257103,3,2005-08-25
270952,3,2005-08-27
2157509,4,2005-08-30
1173459,4,2004-10-04
2103154,3,2004-10-04
2397231,5,2004-10-10
2165853,5,2004-10-15
2362678,4,2004-10-18
2600558,3,2004-11-04
734508,5,2004-11-21
303948,3,2004-11-28
192934,3,2004-12-02
2342189,4,2004-12-08
850384,5,2004-12-13
1734105,4,2004-12-20
513501,4,2004-12-20
129093,3,2005-01-02
904898,5,2005-01-07
847322,3,2005-01-09
2298032,3,2005-01-10
2268800,1,2005-01-19
763779,3,2005-02-06
2466567,4,2005-02-25
1224299,5,2005-03-18
1267500,3,2005-03-25
2244849,4,2005-04-01
2304609,4,2005-04-14
392255,5,2005-05-04
655557,5,2005-05-12
2030523,5,2005-05-17
1616406,3,2005-06-19
771805,5,2005-10-05
157635,4,2005-10-12
2177386,3,2005-10-17
701219,5,2005-11-01
835102,3,2005-12-27
334232,3,2004-03-15
2268573,2,2001-01-08
2443523,4,2003-08-13
2475820,5,2003-02-13
963962,4,2004-06-03
360412,5,2005-07-06
775886,3,2005-07-14
1022288,5,2005-07-14
1911422,3,2005-07-18
2382676,4,2005-07-21
534237,5,2005-08-07
1599243,4,2004-10-26
125296,5,2004-11-04
1020009,3,2004-11-23
1842795,4,2004-12-02
2469235,3,2004-12-08
34209,5,2004-12-20
1705674,5,2004-12-23
1190563,4,2004-12-23
481710,5,2005-01-02
318032,3,2005-02-02
1724229,5,2005-02-04
1267286,5,2005-03-18
491331,3,2005-04-01
1380250,4,2005-05-24
1035650,3,2005-05-28
1030733,5,2005-05-29
327691,3,2005-06-08
2259279,3,2005-06-27
125952,4,2005-07-01
1320185,4,2005-09-25
581235,5,2005-10-25
385583,5,2005-10-27
363711,5,2005-10-29
1625688,5,2005-11-10
351708,2,2005-12-31
76249,5,2004-03-21
1039986,2,2003-05-14
1652831,2,2003-11-24
2297846,3,2004-08-03
2509588,4,2005-07-06
2306011,4,2005-07-09
1734190,5,2005-07-23
1273429,4,2005-08-02
1631729,5,2005-08-05
2240135,4,2005-08-09
1521943,1,2005-08-20
1227322,1,2004-10-04
500845,4,2004-10-12
1673185,3,2004-10-13
1400206,4,2004-11-04
386387,4,2004-12-11
2289165,4,2004-12-17
1630675,5,2004-12-23
356353,5,2004-12-25
86365,5,2005-01-24
245884,3,2005-01-24
548214,4,2005-02-01
446624,2,2005-02-03
541549,2,2005-03-18
1866984,3,2005-04-09
1922155,4,2005-04-13
1514398,3,2005-04-14
2023030,3,2005-04-17
1799495,5,2005-05-13
1109861,3,2005-06-18
1842709,5,2005-06-22
279960,5,2005-06-24
128620,5,2005-09-19
2405604,3,2005-10-05
2169283,5,2005-10-16
2203894,4,2005-10-16
538214,5,2005-10-16
1483613,5,2005-10-16
2020988,5,2005-10-29
1429153,4,2005-11-01
622772,5,2005-11-13
826942,5,2005-11-15
594259,5,2005-11-15
331202,4,2005-11-16
1902959,3,2005-11-28
1735393,4,2005-11-30
538328,2,2005-12-01
994095,5,2005-12-02
1068656,5,2000-02-22
1245110,5,2002-07-10
10273,5,2003-11-24
2123718,4,2003-08-05
386249,3,2002-10-26
1775642,5,2004-02-22
1918613,5,2004-04-25
2209724,5,2005-07-12
787625,1,2005-07-12
2408319,3,2005-07-15
1614266,4,2005-07-15
485919,4,2005-07-16
1630004,5,2005-07-18
1920904,5,2005-07-29
1555276,4,2005-07-31
560944,5,2005-08-03
1467856,3,2005-08-07
2347741,5,2004-10-05
1632290,5,2004-10-14
1684394,3,2004-10-20
148550,5,2004-11-02
1603364,3,2004-11-22
1220170,4,2004-11-27
1358681,5,2004-12-13
1277457,3,2004-12-18
269374,3,2004-12-26
438699,5,2004-12-26
363772,2,2004-12-27
1232404,5,2005-01-05
672012,4,2005-01-27
2449072,4,2005-02-06
1187949,1,2005-03-15
848091,4,2005-04-01
552875,4,2005-04-06
1027819,3,2005-04-07
157146,4,2005-04-10
2379254,5,2005-05-25
1475577,5,2005-06-27
409177,4,2005-06-27
136178,5,2005-06-28
2075917,4,2005-09-11
2378795,4,2005-09-17
2539639,3,2005-09-17
801721,4,2005-09-23
1613505,3,2005-10-14
2114406,5,2005-10-16
1503934,5,2005-11-01
371300,2,2005-11-02
870874,5,2005-11-07
590368,4,2005-12-12
2213709,3,2005-12-12
512295,3,2005-12-12
317168,5,2005-12-31
1800996,3,2001-12-20
1873488,1,2004-08-12
1040388,3,2004-08-06
629120,3,2004-08-18
1823259,5,2005-07-06
2546016,3,2005-07-07
2233531,5,2005-07-10
1135038,4,2005-07-12
2242704,2,2005-07-29
161886,5,2005-07-29
2388205,5,2004-10-07
929308,2,2004-11-04
786312,2,2004-11-06
1989144,4,2004-11-28
2637642,3,2004-11-29
1448110,3,2005-01-22
2461508,4,2004-12-09
1115803,5,2004-12-26
1112212,3,2005-01-01
1080872,5,2005-01-03
1397022,2,2005-01-10
1831102,2,2005-02-21
2559157,2,2005-03-13
2129174,5,2005-03-17
889992,1,2005-03-18
