3864:
557167,2,2005-07-05
1987434,5,2005-07-13
897051,5,2005-07-14
717618,5,2005-07-18
716091,4,2005-07-18
1091137,4,2005-07-22
1980082,3,2005-08-16
1128809,5,2005-06-16
1479492,5,2005-06-20
1744889,4,2005-06-23
2111422,5,2005-06-24
1447354,4,2005-06-26
728311,5,2005-06-30
949827,5,2005-06-30
553139,4,2005-07-01
1505977,5,2005-09-16
698478,4,2005-09-23
1990901,5,2005-09-25
308495,5,2005-09-25
842801,5,2005-09-26
998834,4,2005-09-27
1265764,5,2005-09-29
30878,4,2005-10-05
1850680,5,2005-10-14
2060397,5,2005-10-18
2467008,3,2005-10-18
1986678,5,2005-10-18
780936,5,2005-10-18
62399,5,2005-10-19
2460625,4,2005-10-20
769527,4,2005-10-20
754082,5,2005-10-20
848443,3,2005-10-20
693062,5,2005-10-20
948367,5,2005-10-20
1134828,5,2005-10-20
2241806,5,2005-10-21
874900,5,2005-10-21
801646,4,2005-10-21
146851,1,2005-10-21
1213299,4,2005-10-21
1269977,5,2005-10-21
2270088,5,2005-10-22
2554477,5,2005-10-22
2289614,4,2005-10-23
946314,4,2005-10-23
2189626,5,2005-10-23
1649755,5,2005-10-24
889439,5,2005-10-24
1863853,5,2005-10-24
41412,3,2005-10-24
2420848,4,2005-10-24
2237715,4,2005-10-24
667244,5,2005-10-24
2246782,4,2005-10-24
1745114,3,2005-10-25
263315,4,2005-10-25
2640473,5,2005-10-25
1295693,5,2005-10-25
1185389,5,2005-10-25
1114348,5,2005-10-25
185150,5,2005-10-25
2380973,5,2005-10-25
1822274,5,2005-10-25
1444966,3,2005-10-25
885013,4,2005-10-25
532579,3,2005-10-25
95372,4,2005-10-25
1583311,5,2005-10-25
160876,4,2005-10-25
1033508,4,2005-10-25
762355,4,2005-10-25
2155033,5,2005-10-25
838369,5,2005-10-26
573364,4,2005-10-26
960770,5,2005-10-26
306466,4,2005-10-26
1417677,5,2005-10-26
1930438,4,2005-10-26
1907667,4,2005-10-26
170456,4,2005-10-26
1386974,4,2005-10-26
1526264,4,2005-10-26
466862,4,2005-10-26
2140780,5,2005-10-27
2098144,4,2005-10-28
2031561,4,2005-10-28
1320899,5,2005-10-28
869719,4,2005-10-28
1057835,4,2005-10-28
673076,5,2005-10-28
608309,4,2005-10-28
727449,4,2005-10-28
929545,4,2005-10-29
1435849,5,2005-10-30
2445069,3,2005-10-30
1069895,5,2005-10-30
1798819,5,2005-10-30
1241149,4,2005-10-30
1149472,4,2005-10-31
779760,4,2005-10-31
997801,4,2005-10-31
2059652,5,2005-10-31
1593032,5,2005-10-31
117277,5,2005-10-31
135718,4,2005-10-31
2503691,5,2005-10-31
672200,5,2005-10-31
1082689,3,2005-11-01
733332,4,2005-11-01
2425958,4,2005-11-01
217982,4,2005-11-01
477388,4,2005-11-01
2525092,5,2005-11-02
2409405,4,2005-11-02
1804323,5,2005-11-02
101462,5,2005-11-02
1541666,4,2005-11-02
113878,5,2005-11-02
