5467:
1428688,3,2005-07-14
1739854,3,2005-07-19
1325924,3,2005-07-29
1455726,2,2005-08-12
1990901,3,2005-08-19
209202,3,2005-08-23
2125862,3,2005-09-03
705162,5,2005-09-05
1734679,4,2005-01-10
932081,2,2005-01-10
899232,4,2005-01-11
903561,3,2005-01-12
1609442,4,2005-01-19
1019903,4,2005-01-19
2472626,2,2005-01-19
1200233,4,2005-01-27
1373383,4,2005-02-12
435930,1,2005-02-25
391744,2,2005-02-27
573364,4,2005-03-09
2189626,2,2005-03-12
765331,2,2005-04-26
1548433,3,2005-06-23
2003092,3,2005-07-01
1550976,3,2005-07-11
948069,5,2005-07-13
1313436,4,2005-07-26
1892661,4,2004-09-02
578019,2,2005-01-01
796190,4,2005-01-05
478149,4,2005-01-07
461110,3,2005-01-07
2225557,2,2005-01-13
305574,4,2005-01-20
1959936,2,2005-01-27
2360952,2,2005-01-31
2630970,3,2005-01-31
1306846,4,2005-02-01
458209,2,2005-02-08
1938950,2,2005-02-08
989704,1,2005-03-12
1661985,4,2005-03-14
2159517,2,2005-03-14
1811019,1,2005-03-15
754364,1,2005-03-15
1646405,3,2005-03-16
1315483,2,2005-03-18
67315,3,2005-03-22
1301830,2,2005-03-26
1615352,4,2005-04-30
471879,1,2005-09-30
2325737,4,2005-10-10
610827,2,2005-10-17
1228696,1,2005-07-06
2503887,3,2005-07-18
553931,4,2005-07-26
1650301,1,2005-08-30
1348415,3,2005-08-30
232549,2,2004-12-30
749620,3,2005-01-03
1045449,3,2005-01-06
2340465,3,2005-01-07
1586325,5,2005-01-09
1574266,3,2005-01-10
1807888,5,2005-01-11
2044720,3,2005-01-12
955916,3,2005-01-12
2430508,3,2005-01-19
1954494,2,2005-01-19
2138987,3,2005-01-19
101836,2,2005-01-24
1943654,4,2005-01-24
1151848,4,2005-01-24
1133806,4,2005-01-27
949263,5,2005-02-01
1820260,4,2005-02-03
2435138,1,2005-02-08
2341645,1,2005-02-13
2132547,3,2005-02-17
1205976,4,2005-03-13
2067235,3,2005-03-28
44772,4,2005-04-04
11169,2,2005-04-09
99465,3,2005-05-09
655366,3,2005-05-26
1814174,3,2005-06-09
1395432,2,2005-06-27
2297559,4,2005-10-07
1723799,2,2005-07-25
1397709,2,2005-07-03
1610802,3,2005-09-08
2213550,5,2005-01-04
223961,3,2005-01-06
657789,5,2005-01-11
2116703,1,2005-01-12
1558312,4,2005-01-19
1002820,3,2005-01-23
622524,1,2005-01-27
1030520,3,2005-01-27
1189863,4,2005-02-02
24344,3,2005-02-08
2193673,4,2005-02-23
1038476,4,2005-02-25
1903877,4,2005-03-11
1692001,4,2005-04-13
1540191,3,2005-04-18
1053801,3,2005-05-19
2312349,5,2005-09-23
676360,3,2005-10-11
1546535,4,2005-10-26
670998,3,2005-12-04
415676,3,2005-12-28
2494434,2,2005-08-30
1098265,4,2005-01-03
411342,3,2005-01-11
787870,5,2005-01-19
848439,4,2005-02-04
2315636,3,2005-02-10
585351,5,2005-02-12
398016,4,2005-03-15
1376349,3,2005-03-29
1055790,4,2005-04-05
1460015,4,2005-04-25
1855263,2,2005-04-28
360830,3,2005-06-05
1268452,2,2005-06-25
501323,4,2005-09-18
99101,4,2005-10-18
553725,3,2005-12-01
873230,4,2005-12-07
2452907,4,2005-12-17
2105786,3,2005-07-13
1198785,3,2005-07-23
227819,3,2005-08-05
1460930,5,2004-12-29
1778576,4,2005-01-04
308632,5,2005-01-04
774505,3,2005-01-04
1445871,3,2005-01-04
2048811,3,2005-01-07
1287683,4,2005-01-07
2645399,2,2005-01-07
1005290,1,2005-01-09
322173,2,2005-01-19
1592073,3,2005-01-20
1126703,2,2005-01-28
1392206,3,2005-02-01
52540,3,2005-02-08
675390,4,2005-02-14
1232416,3,2005-02-14
536818,4,2005-02-17
1857979,2,2005-02-23
2359902,3,2005-02-26
1554601,3,2005-02-28
1406669,3,2005-03-01
793754,3,2005-03-08
1154821,2,2005-03-10
879115,2,2005-03-26
191558,4,2005-04-03
710534,4,2005-04-09
8826,3,2005-04-27
1333,3,2005-05-12
968656,4,2005-05-17
1721359,2,2005-05-18
750281,4,2005-10-24
1499504,4,2005-11-08
113549,2,2005-07-23
2395369,2,2005-08-17
2383405,2,2005-01-01
986098,3,2005-01-03
43039,3,2005-01-06
173362,3,2005-01-06
1319527,4,2005-01-07
2262263,5,2005-01-08
1130152,3,2005-01-10
725734,5,2005-01-19
1444301,1,2005-01-27
858968,3,2005-01-28
1420929,3,2005-01-31
1874320,3,2005-02-02
2326407,3,2005-02-23
2412588,2,2005-02-23
1152665,3,2005-03-01
796367,2,2005-03-04
2332556,3,2005-03-13
1707537,3,2005-03-21
1554095,2,2005-03-21
1962716,3,2005-03-28
28514,3,2005-04-09
538410,3,2005-05-14
1751197,3,2005-05-25
17690,5,2005-06-27
2646060,2,2005-10-04
1517471,4,2005-10-06
1495252,3,2005-10-29
2020606,3,2005-11-09
1478381,4,2005-11-20
2541452,2,2005-12-01
2295507,4,2005-02-20
1228286,3,2005-01-11
2286538,3,2005-01-12
2386008,3,2005-01-13
305883,4,2005-01-26
1037313,1,2005-01-31
330532,4,2005-02-01
2174483,2,2005-02-06
847322,3,2005-02-14
1658752,3,2005-02-22
1915753,3,2005-03-05
513699,1,2005-03-19
2441014,3,2005-03-21
2083729,1,2005-04-08
875623,2,2005-04-23
1224629,3,2005-04-26
850384,3,2005-05-12
749564,4,2005-05-24
54974,3,2005-06-17
2113056,3,2005-06-20
735497,3,2005-06-29
1501223,3,2005-11-16
2544364,2,2005-11-29
2410476,3,2005-12-05
2514164,5,2005-08-29
933168,3,2005-01-10
1123804,2,2005-01-10
772005,2,2005-01-19
138042,1,2005-01-19
104544,3,2005-01-23
806815,3,2005-01-23
1810480,4,2005-01-23
1697375,2,2005-01-24
1592937,2,2005-01-26
824262,3,2005-01-28
1890622,2,2005-02-03
1599243,3,2005-02-06
401525,4,2005-02-18
877775,2,2005-03-01
559344,3,2005-03-20
821957,1,2005-03-26
411896,4,2005-04-23
1784308,3,2005-04-25
2229289,4,2005-09-21
1188167,4,2005-09-27
592216,4,2005-10-08
402377,3,2005-10-17
2104526,1,2005-11-16
839859,1,2005-08-15
1774516,4,2005-01-02
2137072,4,2005-01-04
2558064,2,2005-01-04
945258,4,2005-01-05
1025943,3,2005-01-07
916437,2,2005-01-07
202381,4,2005-01-12
188414,1,2005-01-12
971977,4,2005-01-19
2005999,4,2005-01-19
2187274,3,2005-01-19
1118974,1,2005-01-19
2554745,4,2005-01-29
1995838,3,2005-02-01
569048,2,2005-02-08
54999,3,2005-02-14
2034264,2,2005-02-21
1869793,5,2005-02-24
1558304,3,2005-02-24
916412,4,2005-03-02
1392665,3,2005-03-17
580144,3,2005-03-19
916348,1,2005-03-21
1918613,4,2005-03-22
321628,3,2005-03-26
1586699,1,2005-04-13
584152,3,2005-04-19
1888322,4,2005-05-09
343559,2,2005-06-18
2599552,2,2005-06-30
554529,5,2005-09-14
1089762,5,2005-09-27
363528,4,2005-11-13
1606226,3,2005-12-02
2536118,4,2005-12-12
486507,2,2005-01-05
974247,4,2005-01-10
439462,3,2005-01-11
1383591,1,2005-01-19
2280276,3,2005-01-24
651518,3,2005-02-03
2362683,3,2005-02-05
749084,4,2005-03-02
1985578,2,2005-03-05
422479,2,2005-03-17
337860,4,2005-03-28
1196076,1,2005-04-26
2053711,4,2005-05-09
182864,3,2005-06-07
914421,3,2005-09-20
1755095,4,2005-12-28
1880429,4,2005-07-25
2077756,1,2005-08-03
2432532,3,2005-08-11
636682,2,2005-08-22
323614,2,2005-01-19
2353624,3,2005-01-04
1100037,3,2005-01-04
964493,3,2005-01-11
703706,5,2005-01-19
1989237,3,2005-01-24
2529973,4,2005-01-27
1576510,3,2005-01-30
623977,2,2005-02-25
948768,3,2005-02-27
93539,3,2005-03-05
2261345,2,2005-03-07
2213289,5,2005-03-12
2203875,3,2005-04-08
1090354,2,2005-04-12
377803,3,2005-04-19
745406,4,2005-04-20
699662,2,2005-05-24
1289990,5,2005-06-14
260347,2,2005-09-21
2168831,3,2005-07-25
501748,5,2005-08-24
2477948,3,2005-01-11
1747154,3,2005-01-11
2582396,3,2005-01-12
915723,5,2005-01-19
2105661,3,2005-01-19
404640,3,2005-01-20
553084,3,2005-01-31
451394,1,2005-02-02
966255,3,2005-02-06
2201090,4,2005-02-06
2245539,4,2005-03-01
424423,5,2005-03-07
1940025,4,2005-03-17
501561,3,2005-03-20
697025,1,2005-03-25
1073838,2,2005-03-28
598959,1,2005-03-29
1221113,2,2005-04-03
1662466,1,2005-04-08
425995,4,2005-04-15
949660,5,2005-04-18
1998211,4,2005-11-20
2038872,4,2005-12-05
786900,3,2005-07-11
178588,4,2005-07-18
845196,3,2005-08-15
554520,4,2005-08-16
1258852,3,2005-08-23
1679793,4,2004-11-16
352878,5,2005-01-05
245658,3,2005-01-06
114296,3,2005-01-19
1066320,1,2005-01-26
2371105,3,2005-01-28
2056074,3,2005-01-29
1913008,2,2005-01-31
352193,2,2005-02-01
2390444,2,2005-02-04
611041,4,2005-02-13
388617,2,2005-02-15
945561,3,2005-02-21
2378011,3,2005-02-26
385977,3,2005-02-28
1915354,4,2005-02-28
2445636,4,2005-03-10
998865,1,2005-03-09
533895,3,2005-03-14
1647801,2,2005-03-16
1146493,3,2005-03-22
501708,3,2005-04-07
1887748,3,2005-04-13
1650789,3,2005-04-22
306199,3,2005-05-16
412333,4,2005-06-11
1060422,4,2005-06-26
425547,3,2005-10-27
1248452,3,2005-12-07
230890,4,2005-12-27
166692,4,2005-07-13
781778,3,2005-02-20
1070432,4,2005-01-11
1319105,1,2005-01-26
731117,3,2005-01-26
1402224,3,2005-01-26
2233854,2,2005-01-31
1610926,4,2005-02-14
1901751,4,2005-02-15
765573,5,2005-02-15
1424487,2,2005-02-21
1821281,3,2005-03-07
2032836,3,2005-03-07
524315,2,2005-03-18
256921,2,2005-04-06
1842799,3,2005-04-06
2593490,2,2005-04-08
350166,2,2005-05-04
344557,4,2005-05-04
113697,4,2005-05-16
310400,4,2005-06-15
780948,3,2005-06-27
1647640,1,2005-11-01
1200781,4,2005-11-15
225091,4,2005-11-16
1700495,3,2005-11-17
871562,2,2005-07-06
880828,4,2005-07-09
1188648,3,2005-07-30
912233,2,2005-08-23
1784150,3,2004-12-31
132222,3,2005-01-03
1416836,1,2005-01-03
382355,4,2005-01-08
578479,4,2005-01-27
1088303,3,2005-02-03
752752,3,2005-02-22
1646288,4,2005-02-26
138594,2,2005-03-21
2647626,2,2005-04-02
861599,3,2005-04-19
1878193,4,2005-04-23
478389,3,2005-05-08
673017,3,2005-06-03
1856403,3,2005-07-01
2560462,5,2005-10-04
2647871,1,2005-11-07
847961,2,2005-07-11
1080512,1,2005-07-26
2422044,3,2005-08-17
341954,3,2005-01-04
48614,3,2005-01-10
1583553,4,2005-01-19
821883,3,2005-01-23
1033433,3,2005-01-25
274106,4,2005-01-26
1469133,4,2005-01-28
1762328,4,2005-01-30
416615,3,2005-02-01
778692,3,2005-02-07
2398756,1,2005-02-07
2019940,5,2005-02-22
2595185,3,2005-02-24
2514810,5,2005-02-25
1286203,2,2005-03-04
848683,2,2005-03-10
784041,3,2005-03-20
